"log.Rented.Bike.Count","Hour","Temperature","Humidity","Wind.speed","Visibility","Solar.Radiation","Rainfall","Snowfall","Seasons","Holiday"
7.16317239084664,22,21.8,54,1.6,2000,0,0,0,"Autumn","No Holiday"
6.4281052726846,1,28.2,68,0.9,2000,0,0,0,"Summer","No Holiday"
7.21890970761906,18,9.6,42,2,2000,0.14,0,0,"Spring","No Holiday"
7.72090525193678,18,25.7,38,1.5,2000,0.64,0,0,"Autumn","No Holiday"
6.31716468674728,1,11.2,57,1.6,1533,0,0,0,"Spring","No Holiday"
5.96614673912369,1,13,81,1.9,484,0,0,0,"Spring","No Holiday"
7.04315991598834,21,16.8,58,1.2,2000,0,0,0,"Autumn","Holiday"
6.61740297797448,1,20.9,66,1.1,2000,0,0,0,"Autumn","No Holiday"
6.73696695800186,18,29,81,0.8,989,0.22,0,0,"Summer","No Holiday"
5.08759633523238,5,19.1,97,1.2,402,0,0,0,"Summer","No Holiday"
7.00215595440362,12,25,56,3,715,3.19,0,0,"Summer","No Holiday"
7.80098207125774,19,25.4,50,0.6,2000,0.07,0,0,"Autumn","No Holiday"
4.91998092582813,21,-14.1,35,2.2,2000,0,0,0.5,"Winter","No Holiday"
7.10249935577465,22,11.6,81,1.2,336,0,0,0,"Autumn","No Holiday"
5.64897423816121,6,10.3,70,1.2,555,0,0,0,"Spring","No Holiday"
5.61677109766657,2,17,73,1.6,1184,0,0,0,"Spring","No Holiday"
5.14166355650266,13,-0.8,39,2.6,1853,0.54,0,2.8,"Winter","No Holiday"
5.69035945432406,5,17.2,87,0.6,2000,0,0,0,"Summer","No Holiday"
6.38012253689976,15,12.2,56,4.8,2000,0.57,0.5,0,"Spring","No Holiday"
5.8111409929767,14,5.9,61,3.2,623,0.52,0,0,"Winter","No Holiday"
5.23110861685459,2,4.8,66,1.6,2000,0,0,0,"Autumn","No Holiday"
7.04925484125584,12,26.3,36,3.1,1377,2.61,0,0,"Summer","No Holiday"
6.93731408122368,23,31.2,52,1.5,1670,0,0,0,"Summer","No Holiday"
7.05789793741186,23,16.9,84,0.9,2000,0,0,0,"Autumn","No Holiday"
5.12396397940326,0,-9.5,48,1.3,1996,0,0,0,"Winter","No Holiday"
5.57972982598622,5,14.4,82,1.2,708,0,0,0,"Spring","No Holiday"
6.62273632394984,16,14.5,34,3.1,471,1.59,0,0,"Spring","No Holiday"
5.32787616878958,11,18,85,1.1,411,0.45,0,0,"Spring","No Holiday"
5.31320597904179,8,0,77,2.8,289,0.06,0,0,"Winter","No Holiday"
6.59714570188665,10,4.7,47,1.2,1788,1.22,0,0,"Autumn","No Holiday"
6.16331480403464,3,18.9,63,1.5,1007,0,0,0,"Summer","No Holiday"
5.78689738136671,9,-5.9,36,5.1,1941,0.1,0,0,"Winter","No Holiday"
5.37989735354046,9,-12.3,39,3.7,1984,0.45,0,0,"Winter","No Holiday"
7.4301141385618,13,23.4,34,2.1,2000,2.84,0,0,"Autumn","No Holiday"
2.07944154167984,15,17.2,96,0.6,213,0.26,4,0,"Autumn","No Holiday"
6.89060912014717,21,16.9,81,1.9,472,0,0,0,"Spring","No Holiday"
5.05624580534831,1,10.1,83,1.6,2000,0,0,0,"Spring","No Holiday"
5.05624580534831,3,24.5,97,0.8,263,0,0.5,0,"Summer","No Holiday"
6.41345895716736,0,7.7,67,0.4,1102,0,0,0,"Autumn","No Holiday"
4.0943445622221,6,22.3,93,0.6,1262,0.01,0.4,0,"Summer","No Holiday"
5.74620319054015,7,18.4,68,0.6,2000,0.04,0,0,"Summer","No Holiday"
6.52209279817015,9,17.7,54,1.8,2000,0.63,0,0,"Autumn","No Holiday"
5.4249500174814,5,16.7,70,0.8,2000,0,0,0,"Autumn","No Holiday"
5.46383180502561,2,24.5,96,0.5,476,0,0,0,"Summer","No Holiday"
4.60517018598809,18,-2.3,91,0.4,202,0,1.4,2,"Winter","No Holiday"
7.350516171834,19,28.1,38,2.6,2000,0.63,0,0,"Summer","No Holiday"
7.00760061395185,17,35.8,49,3.9,1633,1.52,0,0,"Summer","No Holiday"
6.10924758276437,14,3.4,23,2.4,1545,2.74,0,0,"Spring","No Holiday"
5.43372200355424,13,-5.8,38,3.7,1961,2.25,0,0,"Winter","No Holiday"
5.6970934865054,20,0.8,51,1.4,1848,0,0,0,"Winter","No Holiday"
5.26785815906333,11,-2.6,33,1.5,1830,0.95,0,1.4,"Winter","No Holiday"
5.27299955856375,3,1.9,33,0.9,1994,0,0,0,"Autumn","No Holiday"
7.63723438878947,21,18.2,69,2,1286,0,0,0,"Spring","No Holiday"
6.04263283368238,2,9.1,79,0.5,1625,0,0,0,"Autumn","No Holiday"
5.06259503302697,8,-1.3,54,0.6,1597,0.06,0,0,"Winter","No Holiday"
5.72031177660741,1,2,75,1,658,0,0,0,"Spring","No Holiday"
6.67456139181443,10,12,61,4.1,1981,0.86,0,0,"Autumn","No Holiday"
6.64118216974059,11,31.2,45,1.9,1810,2.72,0,0,"Summer","No Holiday"
5.03695260241363,5,6.7,50,1.6,1774,0,0,0,"Spring","No Holiday"
6.18001665365257,0,20.2,66,1.5,2000,0,0,0,"Summer","No Holiday"
7.33432935030054,17,13.6,46,1.8,1374,0.31,0,0,"Autumn","No Holiday"
6.67329796776765,11,31.6,54,1.3,990,2.84,0,0,"Summer","No Holiday"
5.79605775076537,9,2.2,30,1.5,1513,0.81,0,0,"Spring","No Holiday"
7.01750614294126,14,28.2,44,1.7,644,3.11,0,0,"Summer","No Holiday"
6.0913098820777,13,4.2,47,1.1,1469,1.1,0,0,"Winter","No Holiday"
6.38519439899773,6,25.6,93,1.1,852,0.01,0,0,"Summer","No Holiday"
5.80814248998044,11,2.3,69,1.7,628,0.63,0,0.6,"Winter","No Holiday"
5.59842195899838,9,-8.5,55,1,1482,0.4,0,0,"Winter","No Holiday"
6.66568371778241,15,36.5,35,3,1355,2.71,0,0,"Summer","No Holiday"
4.52178857704904,23,-2.5,31,1.4,1996,0,0,0,"Winter","Holiday"
4.84418708645859,3,-1.1,83,0.8,237,0,0,0,"Winter","No Holiday"
7.0647590277918,9,20.1,65,1.4,2000,0.93,0,0,"Summer","No Holiday"
2.89037175789616,11,12,96,1,184,0.14,3.5,0,"Spring","No Holiday"
5.03695260241363,3,18.8,93,1,419,0,5.4,0,"Summer","No Holiday"
6.90173720665657,13,31.2,54,1.3,1961,3.11,0,0,"Summer","No Holiday"
6.57088296233958,12,18.2,55,2.3,594,2.24,0,0,"Spring","No Holiday"
5.40267738187228,0,3.5,46,1.1,1040,0,0,0,"Spring","No Holiday"
1.79175946922805,5,9.2,95,2.3,404,0,2.5,0,"Spring","No Holiday"
7.61874237767041,19,32.1,60,2.3,1987,0.25,0,0,"Summer","No Holiday"
6.53233429222235,11,30.7,48,1.6,1705,2.92,0,0,"Summer","No Holiday"
6.71538338633468,9,1.8,37,0.9,1310,0.31,0,0,"Autumn","No Holiday"
5.34710753071747,20,3.5,55,1,1100,0,0,0,"Winter","No Holiday"
4.0943445622221,2,-16,42,1.3,2000,0,0,0.7,"Winter","No Holiday"
4.51085950651685,6,6.5,88,1.2,417,0,0.2,0,"Spring","No Holiday"
7.48549160803075,22,28.8,65,1.3,1988,0,0,0,"Summer","No Holiday"
6.50727771238501,14,34.3,45,2.2,1967,1.64,0,0,"Summer","No Holiday"
6.56667242980324,14,20.2,47,2.4,541,2.3,0,0,"Spring","No Holiday"
4.64439089914137,9,-7.8,41,1.8,1923,0.17,0,0,"Winter","No Holiday"
6.09356977004514,11,23.7,86,0.6,1798,0.31,0,0,"Autumn","No Holiday"
5.4510384535657,3,22.8,98,0,1734,0,0,0,"Summer","No Holiday"
6.70441435496411,10,16.4,64,2.4,423,2.05,0,0,"Spring","No Holiday"
6.62273632394984,18,8.9,55,2,1333,0,0,0,"Autumn","No Holiday"
5.93224518744801,17,5.7,53,1.8,276,0.22,0,0,"Winter","No Holiday"
7.06561336359772,15,29.3,41,2,609,2.63,0,0,"Summer","No Holiday"
7.07157336421153,15,26.7,51,3.4,2000,2.09,0,0,"Autumn","No Holiday"
6.25766758788264,11,6,66,0.9,573,1.37,0,2.3,"Autumn","No Holiday"
5.94803498918065,17,3.8,20,1.3,2000,0.24,0,0,"Winter","No Holiday"
7.7106533235012,20,21.9,65,2.5,1986,0,0,0,"Autumn","No Holiday"
5.68697535633982,15,1.5,22,3,1998,0.76,0,0,"Winter","No Holiday"
7.14361760270412,17,35,37,2.6,2000,1.72,0,0,"Summer","No Holiday"
4.68213122712422,0,-10,34,1.1,2000,0,0,0,"Winter","No Holiday"
7.44600149832412,8,6.9,54,0.7,1706,0.85,0,0,"Spring","No Holiday"
6.87212810133899,13,28.7,46,2.6,1815,3.1,0,0,"Summer","No Holiday"
7.53636393840451,21,33.1,48,1.1,2000,0,0,0,"Summer","No Holiday"
7.56682847920833,8,11.7,62,0.6,956,0.62,0,0,"Spring","No Holiday"
7.49108759353488,19,20,49,1.5,2000,0,0,0,"Autumn","Holiday"
6.93634273583405,22,13.5,71,1.7,1711,0,0,0,"Autumn","No Holiday"
5.49306144334055,14,-0.5,44,1,1793,0.71,0,1.7,"Winter","No Holiday"
5.3082676974012,23,2.9,63,2.6,1253,0,0,0,"Winter","No Holiday"
3.68887945411394,3,-6.1,70,1.1,2000,0,0.3,0.8,"Winter","No Holiday"
6.55250788703459,10,28.5,66,1.7,1319,1.83,0,0,"Summer","No Holiday"
7.40184157874383,15,23.1,61,2.5,556,1.5,0,0,"Spring","Holiday"
6.05678401322862,7,7,82,0.5,867,0,0,0,"Autumn","No Holiday"
6.68336094576627,12,10.4,44,1.7,1235,2.93,0,0,"Spring","No Holiday"
3.52636052461616,1,11.3,58,1.3,2000,0,0,0,"Spring","No Holiday"
5.48479693349065,16,2.4,79,1.9,1995,0.37,0,0,"Spring","No Holiday"
6.84587987526405,11,26.5,44,1.4,1958,2.62,0,0,"Autumn","No Holiday"
6.50876913697168,9,30.6,74,1.4,716,0.95,0,0,"Summer","No Holiday"
7.29979736675816,15,30,45,0.9,2000,2.1,0,0,"Autumn","No Holiday"
3.61091791264422,15,8.1,96,1.9,410,0.26,0.5,0,"Spring","No Holiday"
6.82654522355659,22,8.9,40,3.4,1810,0,0,0,"Autumn","No Holiday"
6.75460409948796,10,26.3,67,3.2,1673,1.48,0,0,"Summer","No Holiday"
5.2040066870768,3,1.7,59,0.5,2000,0,0,0,"Autumn","No Holiday"
7.77401507725073,21,21.6,66,2.4,962,0,0,0,"Summer","No Holiday"
6.6052979209482,20,5.1,56,2,899,0,0,0,"Spring","No Holiday"
5.80814248998044,15,1.5,34,2.8,1776,0.84,0,0,"Winter","No Holiday"
7.39878627541995,12,21.4,40,1.4,1973,2.53,0,0,"Autumn","Holiday"
7.49886973397693,17,29.9,39,2.9,2000,0.86,0,0,"Summer","No Holiday"
7.5207764150628,15,19.8,29,2,1246,1.97,0,0,"Autumn","No Holiday"
6.09807428216624,16,8.9,87,1.8,2000,0.32,0,0,"Spring","No Holiday"
5.55295958492162,3,22.6,89,0.6,578,0,0.2,0,"Autumn","No Holiday"
5.8111409929767,3,29.3,57,1.6,2000,0,0,0,"Summer","No Holiday"
5.96614673912369,20,-1.4,47,2.5,1620,0,0,0,"Winter","No Holiday"
5.65599181081985,6,25.3,73,0.6,1979,0.02,0,0,"Summer","No Holiday"
7.3178761986265,22,29.9,74,2,1201,0,0,0,"Summer","No Holiday"
7.27655640271871,16,23.2,33,2.4,869,2.12,0,0,"Spring","No Holiday"
4.82028156560504,4,16.9,74,1.2,1199,0,0,0,"Spring","No Holiday"
7.23273313617761,18,4.7,34,1.9,1661,0,0,0,"Autumn","No Holiday"
6.8627579130514,11,24.8,74,1.8,644,1.41,0,0,"Summer","No Holiday"
5.08759633523238,8,-0.4,78,0.5,249,0,0,0,"Winter","No Holiday"
6.77992190747225,10,19.9,27,2.7,1775,2.44,0,0,"Spring","No Holiday"
7.57353126274595,8,10.5,67,2.3,1221,0.98,0,0,"Spring","No Holiday"
6.33327962813969,12,36.5,41,1.1,1807,2.73,0,0,"Summer","Holiday"
5.61312810638807,14,-0.4,31,2,2000,1.1,0,0,"Winter","Holiday"
4.65396035015752,0,-13.6,49,1.6,2000,0,0,0,"Winter","No Holiday"
6.39692965521615,12,32,57,1.6,1075,1.94,0,0,"Summer","No Holiday"
7.34665516317654,7,18.6,85,2,307,0.16,0,0,"Summer","No Holiday"
4.49980967033027,10,-14.5,24,4.6,1902,0.61,0,0.9,"Winter","No Holiday"
5.54126354515843,4,15.1,90,1.2,850,0,0,0,"Autumn","No Holiday"
6.98471632011827,16,20.9,34,5.8,2000,1.37,0,0,"Spring","No Holiday"
6.1463292576689,2,28.6,70,1.5,2000,0,0,0,"Summer","No Holiday"
6.19440539110467,9,-6.5,27,0.5,1928,0.23,0,0,"Winter","No Holiday"
6.73101810048208,14,11.3,39,3.7,2000,1.18,0,0,"Autumn","No Holiday"
7.00669522683704,9,11.9,50,1.1,1529,0.75,0,0,"Autumn","No Holiday"
4.95582705760126,1,-8.2,39,1.8,2000,0,0,0,"Winter","No Holiday"
6.29526600143965,9,15.3,49,1,2000,1.34,0,0,"Autumn","Holiday"
6.2363695902037,2,27.7,73,0.4,1832,0,0,0,"Summer","No Holiday"
5.89164421182577,6,20.9,87,0.7,1198,0,0,0,"Autumn","No Holiday"
7.67925142595306,19,24.9,56,3.1,1469,0.51,0,0,"Summer","Holiday"
6.7428806357919,15,15.4,72,1.1,608,0.57,0,0,"Autumn","No Holiday"
5.83188247728352,2,7.1,64,0.9,2000,0,0,0,"Autumn","No Holiday"
4.07753744390572,2,-1.4,41,1.1,1582,0,0,0,"Winter","No Holiday"
6.39692965521615,8,14.6,54,0.9,431,0.89,0,0,"Spring","No Holiday"
6.79682371827486,17,36.3,36,1.5,2000,1.87,0,0,"Summer","No Holiday"
7.0825485693553,0,24.5,48,1.2,2000,0,0,0,"Summer","No Holiday"
6.63200177739563,9,16.1,50,2.6,1628,1.52,0,0,"Spring","No Holiday"
7.79234892411304,19,20.6,44,0.7,2000,0.01,0,0,"Autumn","No Holiday"
6.88653164253051,11,22,54,2.7,1189,2.89,0,0,"Spring","No Holiday"
7.19368581839511,22,12.3,65,1.7,2000,0,0,0,"Autumn","No Holiday"
5.12396397940326,21,-6.5,45,0.7,2000,0,0,0,"Winter","No Holiday"
5.49306144334055,11,22.7,93,4.8,832,0.17,0,0,"Spring","No Holiday"
7.57967882309046,19,18.2,36,3.5,2000,0.29,0,0,"Spring","No Holiday"
6.90875477931522,21,11.8,62,0.7,1030,0,0,0,"Autumn","No Holiday"
6.92755790627832,19,15,67,2.6,452,0.07,0,0,"Spring","No Holiday"
5.58724865840025,13,2.5,36,3.7,1578,1.15,0,0.7,"Winter","Holiday"
5.76519110278484,17,2.5,78,2,2000,0.25,0,0,"Spring","No Holiday"
5.25227342804663,3,-1.2,45,1.1,2000,0,0,0,"Autumn","No Holiday"
7.25559127425367,15,26.2,51,3.3,1104,2.87,0,0,"Summer","No Holiday"
7.41276401742656,8,28,78,1.1,865,0.74,0,0,"Summer","No Holiday"
6.36818718635049,15,26.9,77,2.5,1937,0.26,0,0,"Summer","No Holiday"
5.93489419561959,19,-1.8,35,1.4,1558,0,0,0,"Winter","No Holiday"
7.0057890192535,13,24.2,58,1.5,1030,1.66,0,0,"Spring","No Holiday"
7.35564110297425,21,18.5,48,1,2000,0,0,0,"Autumn","Holiday"
7.05961762829138,14,25.9,43,2.7,1493,2.97,0,0,"Spring","No Holiday"
6.98007594056176,0,23.5,65,1.9,2000,0,0,0,"Summer","No Holiday"
6.80350525760834,11,20.3,52,0.9,468,1.96,0,0,"Spring","No Holiday"
5.11198778835654,4,11.4,78,1.8,362,0,0,0,"Spring","No Holiday"
6.5510803350434,12,6.9,59,0.9,669,1.31,0,2.2,"Autumn","No Holiday"
7.4121603349452,20,20.6,72,1.3,587,0,0,0,"Spring","Holiday"
4.52178857704904,6,-13.2,50,0.5,1873,0,0,0,"Winter","No Holiday"
7.2591161280971,17,13.2,49,4.2,1999,0.69,0,0,"Spring","No Holiday"
6.86901445066571,10,19.3,27,1.4,2000,2.63,0,0,"Spring","No Holiday"
6.89972310728487,22,25.1,53,2,2000,0,0,0,"Autumn","No Holiday"
7.06987412845857,8,3.8,56,2.4,2000,0.32,0,0,"Spring","No Holiday"
5.66296048013595,23,4.2,34,1.7,1476,0,0,0,"Spring","No Holiday"
4.39444915467244,10,22.8,95,1.7,176,0.05,1,0,"Spring","No Holiday"
5.29330482472449,14,-3.5,20,1.5,1976,2.02,0,0,"Winter","No Holiday"
6.98100574072173,12,10.4,41,4.9,1966,1.33,0,0,"Autumn","No Holiday"
6.92165818415113,0,22.8,82,1.5,935,0,0,0,"Autumn","No Holiday"
6.48920493132532,14,34,50,1.2,1744,1.68,0,0,"Summer","No Holiday"
5.11198778835654,20,-6,42,0.8,2000,0,0,0,"Winter","No Holiday"
7.2737863178449,19,8,52,2.1,2000,0,0,0,"Autumn","No Holiday"
6.383506634884,18,0.5,37,3,1733,0.06,0,0,"Winter","No Holiday"
6.8501261661455,12,30.1,64,1.2,2000,2.54,0,0,"Summer","No Holiday"
7.16239749735572,23,20.3,77,1.3,770,0,0,0,"Summer","No Holiday"
7.54486106865846,19,27.8,48,1.1,2000,0.08,0,0,"Autumn","No Holiday"
6.54534966033442,10,8.1,51,0.7,1100,1.38,0,0,"Autumn","No Holiday"
5.18178355029209,17,-3.8,32,5.2,2000,0.25,0,0,"Winter","No Holiday"
6.72982407048948,14,15.1,71,0.9,973,1.62,0,0,"Autumn","No Holiday"
7.00033446027523,7,27.9,71,0.4,2000,0.13,0,0,"Summer","No Holiday"
4.63472898822964,3,-5.6,56,1,1367,0,0,0,"Winter","No Holiday"
7.64683139143048,17,21.9,28,3.1,1023,1.6,0,0,"Spring","No Holiday"
6.93049476595163,12,14.9,40,1.1,1288,2.06,0,0,"Autumn","No Holiday"
7.3132203870903,20,28.4,69,1.5,2000,0.01,0,0,"Summer","Holiday"
6.25766758788264,2,10.1,78,0.1,1887,0,0,0,"Autumn","No Holiday"
7.46794233228585,8,3.5,71,0.8,958,0.06,0,0,"Autumn","No Holiday"
6.36990098282823,13,31,53,1.9,2000,0.79,0,0,"Summer","No Holiday"
5.38449506278909,5,22.5,96,0.3,1605,0,0,0,"Summer","No Holiday"
4.40671924726425,4,14,70,1.5,1648,0,0,0,"Spring","No Holiday"
7.44307837434852,8,29.3,63,0.9,1810,0.76,0,0,"Summer","No Holiday"
5.91079664404053,6,0.7,50,1,2000,0,0,0,"Autumn","No Holiday"
7.75190533307861,18,34.5,45,2,2000,1,0,0,"Summer","No Holiday"
7.07072410726028,9,11.8,55,0.7,1182,0.55,0,0,"Autumn","No Holiday"
7.64826303090192,16,19.1,31,2.1,1960,1.27,0,0,"Autumn","No Holiday"
6.76503897678054,9,25.8,79,2.7,1963,0.3,0,0,"Summer","No Holiday"
5.55682806169954,2,21.3,76,2.2,1559,0,0.5,0,"Autumn","No Holiday"
4.97673374242057,22,-1.9,30,0.8,2000,0,0,0,"Winter","Holiday"
4.52178857704904,5,2.3,53,0.6,1763,0,0,0,"Autumn","No Holiday"
5.30330490805908,5,14.3,75,0.6,635,0,0,0,"Spring","No Holiday"
7.68845535654994,17,24.5,37,3.2,2000,1.04,0,0,"Autumn","No Holiday"
6.72623340235875,16,34.9,51,2,1221,0.76,0,0,"Summer","No Holiday"
7.11882624906208,8,5.9,90,2.8,1820,0.32,0,0,"Spring","No Holiday"
7.00033446027523,23,19.1,62,3.6,1757,0,0,0,"Spring","No Holiday"
5.02388052084628,7,5.5,58,1,937,0,0,0,"Spring","No Holiday"
4.02535169073515,16,23.3,96,3.4,441,0.08,1,0,"Summer","No Holiday"
5.62762111369064,3,27.6,69,0.9,2000,0,0,0,"Summer","No Holiday"
7.73105314400713,20,22.8,67,1.6,1219,0.06,0,0,"Summer","No Holiday"
4.63472898822964,22,-5.8,57,3.2,1980,0,0,0,"Winter","No Holiday"
5.66988092298052,11,4.5,82,2,1226,0.73,0,0,"Spring","No Holiday"
5.25749537202778,4,14.9,35,0.8,2000,0,0,0,"Spring","No Holiday"
7.6177595766085,18,12.1,46,1.4,799,0.01,0,0,"Autumn","No Holiday"
7.27724772663148,16,23.1,19,3.1,1871,2.26,0,0,"Spring","No Holiday"
5.52942908751142,3,12,86,0.9,297,0,0,0,"Spring","No Holiday"
6.19644412779452,6,7.2,77,0.5,2000,0,0,0,"Autumn","No Holiday"
7.15070145759253,20,17.2,60,2.5,1993,0,0,0,"Spring","No Holiday"
6.20050917404269,3,15.5,73,1,2000,0,0,0,"Autumn","No Holiday"
5.07517381523383,22,1.5,82,2.4,537,0,0,2.6,"Winter","No Holiday"
7.71957398925958,20,23,49,2.4,1905,0.07,0,0,"Spring","No Holiday"
7.1608459066643,23,28.8,56,1.6,2000,0,0,0,"Summer","No Holiday"
4.85203026391962,6,0.8,68,0.6,673,0,0,0,"Winter","No Holiday"
6.25766758788264,2,12,76,1,363,0,0,0,"Spring","No Holiday"
5.65948221575962,0,8.4,86,2.2,2000,0,0,0,"Spring","No Holiday"
5.6937321388027,0,6.3,42,3.3,2000,0,0,0,"Spring","No Holiday"
6.37842618365159,2,18.1,57,0.3,2000,0,0,0,"Autumn","No Holiday"
5.37063802812766,4,21.6,87,0.4,951,0,0,0,"Autumn","No Holiday"
6.3491389913798,14,7.4,56,3.5,461,1.04,0,0,"Spring","No Holiday"
4.85981240436167,2,6.9,87,0.7,822,0,0,0,"Autumn","No Holiday"
7.41637847919293,17,30.8,52,2.3,1953,1.49,0,0,"Summer","No Holiday"
7.64204440287326,19,32.9,44,2,1985,0.59,0,0,"Summer","No Holiday"
5.9427993751267,11,1.6,57,1.2,1261,0.93,0,0,"Winter","No Holiday"
4.00733318523247,6,6.9,86,1.7,1988,0,1.5,0,"Autumn","No Holiday"
7.53315880745556,17,29.1,49,2.8,1969,1.57,0,0,"Summer","No Holiday"
7.32184971378836,21,14.5,50,0.7,1741,0,0,0,"Autumn","No Holiday"
7.06817200038804,14,25.5,53,2,981,2.5,0,0,"Spring","No Holiday"
6.51471269087253,13,8.8,53,1.5,778,1.43,0,1.8,"Autumn","No Holiday"
5.87773578177964,14,6.3,40,0.8,943,0.34,0,0,"Winter","No Holiday"
6.47850964220857,7,0.6,97,1.3,66,0.05,0,0,"Spring","No Holiday"
5.37527840768417,6,18.3,71,0.9,2000,0,0,0,"Summer","No Holiday"
4.86753445045558,13,-11.4,27,3.9,2000,1.26,0,0.6,"Winter","No Holiday"
6.88959130835447,9,26.5,82,2.7,815,0.57,0,0,"Summer","No Holiday"
5.24174701505964,13,-11,27,4,1959,1.26,0,1,"Winter","No Holiday"
7.54960916515453,20,25.1,71,3.6,2000,0,0,0,"Autumn","No Holiday"
6.07764224334903,6,22.9,83,0,1239,0,0,0,"Summer","No Holiday"
6.92362862813843,14,32.3,35,1.8,982,2.71,0,0,"Summer","No Holiday"
5.68357976733868,13,1.6,29,2.2,1662,1.2,0,0,"Winter","No Holiday"
6.55535689181067,1,29.4,58,1.5,2000,0,0,0,"Summer","No Holiday"
6.6631326959908,13,32.3,56,3,1504,1.74,0,0,"Summer","No Holiday"
6.39692965521615,8,14.8,80,0.3,1921,0.31,0,0,"Spring","No Holiday"
5.96870755998537,13,0,30,5.4,1938,1.17,0,0,"Winter","No Holiday"
5.64897423816121,13,-2,32,1,1864,0.91,0,0,"Winter","No Holiday"
6.79122146272619,16,17.6,53,3.7,1735,1.4,0,0,"Spring","No Holiday"
5.46383180502561,7,-9.5,35,1.1,2000,0,0,0,"Winter","No Holiday"
4.38202663467388,5,-0.9,78,0.6,1687,0,0,0,"Spring","No Holiday"
6.60665018619822,17,28.8,83,4,969,0.39,1.1,0,"Summer","No Holiday"
4.69134788222914,4,-2,42,0.7,2000,0,0,0,"Autumn","No Holiday"
6.57368016696065,1,12.1,54,1.3,1820,0,0,0,"Spring","No Holiday"
7.55066124310534,20,20,46,2.6,1414,0.05,0,0,"Spring","No Holiday"
4.26267987704132,3,-8.1,70,1.3,1557,0,0,2,"Winter","No Holiday"
7.91278922069068,19,27.1,32,3.5,2000,0.52,0,0,"Summer","No Holiday"
7.09257371597468,15,31.9,23,1.8,1977,2.57,0,0,"Summer","No Holiday"
3.2188758248682,12,25.2,89,1.4,340,0.32,2,0,"Summer","No Holiday"
7.11801620446533,9,20.8,48,1.1,2000,1.38,0,0,"Autumn","No Holiday"
7.80547462527086,19,18.8,52,3.4,2000,0.49,0,0,"Spring","No Holiday"
7.62803112693033,14,19.7,64,2.9,929,1.99,0,0,"Spring","No Holiday"
7.28756064030972,16,26.3,74,0.7,1580,0.52,0,0,"Summer","No Holiday"
0.693147180559945,10,17,97,1.5,676,0.15,6,0,"Autumn","No Holiday"
5.44673737166631,3,18.8,61,1.3,2000,0,0,0,"Summer","No Holiday"
5.21493575760899,3,2.6,88,0.9,319,0,0,2.8,"Autumn","No Holiday"
5.35658627467201,6,0.8,88,1,900,0,0,0,"Spring","No Holiday"
5.06890420222023,1,-5.2,56,0.9,1973,0,0,0,"Winter","No Holiday"
5.25749537202778,3,10.8,59,0.5,2000,0,0,0,"Autumn","No Holiday"
6.16751649088834,19,22.3,71,2.5,1268,0.14,0,0,"Spring","No Holiday"
6.41673228251233,15,7.5,21,2.7,1900,2.22,0,0,"Winter","No Holiday"
3.85014760171006,3,-2.2,83,1,977,0,0,3.5,"Winter","No Holiday"
6.0591231955818,10,10.9,40,0.5,714,0.55,0,0,"Spring","No Holiday"
4.81218435537242,5,22.2,90,1.4,514,0,0,0,"Autumn","No Holiday"
6.90775527898214,13,13.5,32,5,1990,2.56,0,0,"Autumn","No Holiday"
6.61472560020376,18,29.2,35,2.7,1900,1.27,0,0,"Summer","No Holiday"
7.07665381544395,17,38,36,1.3,1989,2.03,0,0,"Summer","No Holiday"
4.969813299576,1,16.6,57,1.5,2000,0,0,0,"Autumn","No Holiday"
4.97673374242057,2,23.9,69,0.3,531,0,0.2,0,"Spring","No Holiday"
6.73221070646721,7,10.4,71,0.6,557,0,0,0,"Autumn","No Holiday"
7.34407285057307,21,30.3,75,1.1,1289,0,0,0,"Summer","No Holiday"
5.75257263882563,9,-3.1,66,0.2,1168,0.12,0,0,"Winter","No Holiday"
7.07580886397839,14,10.8,37,4.4,2000,1.29,0,0,"Autumn","No Holiday"
6.4707995037826,8,-1.2,51,0.8,1800,0.05,0,0,"Winter","No Holiday"
2.30258509299405,12,20.5,97,1.8,257,0.15,5,0,"Summer","No Holiday"
7.27239839257005,23,21.8,49,1.6,1965,0,0,0,"Summer","No Holiday"
6.39692965521615,19,0,77,1.7,2000,0,0,0,"Winter","No Holiday"
4.0943445622221,2,-1.6,80,1.4,1097,0,0,3.5,"Winter","No Holiday"
7.14913159855741,23,29,79,1.2,971,0,0,0,"Summer","No Holiday"
5.73334127689775,21,6.1,70,2.2,763,0,0,0,"Winter","Holiday"
5.11799381241676,6,9.5,85,0.6,304,0,0,0,"Autumn","No Holiday"
6.87626461189077,12,17.5,20,4.6,2000,3.07,0,0,"Spring","No Holiday"
4.54329478227,16,-2.2,76,1.7,233,0.25,0,0,"Winter","No Holiday"
4.31748811353631,2,-7.5,65,3.9,2000,0,0,1,"Winter","No Holiday"
7.59387784460512,18,22.2,11,3,2000,0.98,0,0,"Spring","No Holiday"
5.99396142730657,8,7,78,0.9,656,0.56,0,0,"Spring","No Holiday"
6.11589212548303,7,21.2,84,0.3,2000,0.05,0,0,"Autumn","No Holiday"
6.93634273583405,1,19.7,81,0.6,419,0,0,0,"Summer","No Holiday"
7.3790081276283,7,18.8,64,0.7,1099,0.48,0,0,"Summer","No Holiday"
3.09104245335832,4,18.1,98,1.7,223,0,1,0,"Spring","No Holiday"
